Area Identifier,Area Name,Age of First Time Mothers: Age = 19 And Under; Reference Period = 2012/13-2014/15; measure type = Count,Age of First Time Mothers: Age = 35 And Over; Reference Period = 2012/13-2014/15; measure type = Count,Age of First Time Mothers: Age = All; Reference Period = 2012/13-2014/15; measure type = Count,Ante-Natal Smoking: Population Group = Current Smoker; Reference Period = 2012-2014; measure type = Count,Ante-Natal Smoking: Population Group = Former Smoker; Reference Period = 2012-2014; measure type = Count,Ante-Natal Smoking: Population Group = Never Smoked; Reference Period = 2012-2014; measure type = Count,Ante-Natal Smoking: Population Group = Not Known If Smoking; Reference Period = 2012-2014; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 65-69; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 70-74; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 75-79; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 80-84; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 85-89; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = 90 And Over; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = High; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Low; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Nil; Gender = All; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Female; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Male; Reference Period = 2012-Q1; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 65-69; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 70-74; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 75-79; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 80-84; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 85-89; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = 90 And Over; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = High; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Low; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Nil; Gender = All; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Female; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Male; Reference Period = 2012-Q2; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 65-69; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 70-74; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 75-79; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 80-84; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 85-89; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = 90 And Over; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = High; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Low; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Nil; Gender = All; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Female; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Male; Reference Period = 2012-Q3; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 65-69; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 70-74; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 75-79; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 80-84; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 85-89; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = 90 And Over; Attendance Allowance Rate = All; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = High; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Low; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = Nil; Gender = All; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Female; Reference Period = 2012-Q4; measure type = Count,Attendance Allowance: Age = All; Attendance Allowance Rate = All; Gender = Male; Reference Period = 2012-Q4; measure type = Count
http://statistics.gov.scot/id/statistical-geography/S01006008,S01006008,,,,,,,,30,0,5,10,5,5,5,15,15,0,15,15,35,0,5,10,10,5,5,20,15,0,20,15,30,0,0,5,10,10,5,15,15,0,15,15,30,0,0,10,10,5,5,15,15,0,15,15
http://statistics.gov.scot/id/statistical-geography/S01006009,S01006009,,,,,,,,5,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,5,5,0,0,0,0,5,0,0,5,0,0,5
http://statistics.gov.scot/id/statistical-geography/S01006010,S01006010,,,,,,,,20,0,5,10,0,0,5,15,5,0,10,10,20,0,0,10,5,0,5,15,5,0,15,5,20,0,0,10,5,0,5,15,5,0,15,5,15,0,0,10,0,0,5,10,5,0,15,0
http://statistics.gov.scot/id/statistical-geography/S01006011,S01006011,,,,,,,,30,0,5,5,5,10,5,20,10,0,20,10,30,0,5,10,5,10,0,20,10,0,20,10,30,0,5,10,5,5,5,20,10,0,20,10,25,0,5,5,5,5,5,15,10,0,20,5
http://statistics.gov.scot/id/statistical-geography/S01006012,S01006012,,,,,,,,35,0,10,5,5,10,5,20,15,0,25,10,30,5,10,5,0,5,5,20,10,0,25,5,30,0,5,5,5,10,5,20,10,0,25,5,30,0,5,5,5,10,5,15,15,0,20,10
http://statistics.gov.scot/id/statistical-geography/S01006013,S01006013,,,,,,,,5,0,0,0,0,0,5,5,0,0,5,0,10,0,0,5,5,0,0,5,5,0,5,5,10,0,0,5,5,0,0,5,5,0,5,5,5,5,0,0,0,0,0,5,0,0,5,0
http://statistics.gov.scot/id/statistical-geography/S01006014,S01006014,,,,,,,,45,0,5,10,10,15,5,25,20,0,35,10,40,0,5,10,5,10,10,25,15,0,30,10,40,0,5,5,5,15,10,25,15,0,35,5,40,0,5,5,5,15,10,25,15,0,35,5
http://statistics.gov.scot/id/statistical-geography/S01006015,S01006015,,,,,,,,30,0,0,5,5,10,10,25,5,0,20,10,30,5,5,5,5,5,5,20,10,0,25,5,35,0,5,5,10,10,5,25,10,0,25,10,30,0,5,5,10,5,5,20,10,0,20,10
http://statistics.gov.scot/id/statistical-geography/S01006016,S01006016,,,,,,,,20,5,5,0,5,0,5,15,5,0,15,5,20,0,5,0,5,5,5,15,5,0,15,5,25,0,0,5,10,5,5,15,10,0,15,10,20,0,5,0,5,5,5,15,5,0,15,5
http://statistics.gov.scot/id/statistical-geography/S01006017,S01006017,,,,,,,,30,5,0,10,10,5,0,25,5,0,20,10,30,5,5,10,5,5,0,25,5,0,20,10,35,5,5,10,10,5,0,25,10,0,25,10,30,5,5,10,10,0,0,20,10,0,25,5
http://statistics.gov.scot/id/statistical-geography/S01006018,S01006018,,,,,,,,10,0,0,0,5,0,5,5,5,0,5,5,10,0,0,0,5,5,0,5,5,0,0,10,10,0,5,0,5,0,0,5,5,0,5,5,15,5,5,0,0,0,5,5,10,0,5,10
http://statistics.gov.scot/id/statistical-geography/S01006019,S01006019,,,,,,,,15,0,0,5,5,5,0,5,10,0,5,10,15,0,5,0,5,5,0,5,10,0,10,5,20,0,5,5,5,5,0,10,10,0,10,10,15,0,0,5,5,5,0,5,10,0,5,10
http://statistics.gov.scot/id/statistical-geography/S01006020,S01006020,,,,,,,,40,0,0,10,10,10,10,25,15,0,25,15,35,0,5,5,10,5,10,20,15,0,25,10,35,0,5,5,10,5,10,20,15,0,20,15,35,0,5,5,10,5,10,20,15,0,25,10
http://statistics.gov.scot/id/statistical-geography/S01006021,S01006021,,,,,,,,55,5,5,10,10,15,10,35,20,0,40,15,50,0,0,10,15,15,10,30,20,0,35,15,55,0,0,10,20,15,10,35,20,0,40,15,55,0,5,10,15,15,10,35,20,0,40,15
http://statistics.gov.scot/id/statistical-geography/S01006022,S01006022,,,,,,,,25,0,5,5,5,5,5,10,15,0,15,10,25,5,5,0,5,5,5,15,10,0,15,10,20,5,5,0,5,5,0,10,10,0,15,5,25,0,5,0,10,5,5,15,10,0,15,10
http://statistics.gov.scot/id/statistical-geography/S01006023,S01006023,,,,,,,,10,0,0,5,0,5,0,10,0,0,5,5,10,0,0,0,5,5,0,10,0,0,5,5,10,0,0,5,5,0,0,5,5,0,5,5,5,0,0,0,0,5,0,5,0,0,5,0
http://statistics.gov.scot/id/statistical-geography/S01006024,S01006024,,,,,,,,60,5,5,15,20,10,5,40,20,0,45,15,55,0,10,20,15,5,5,35,20,0,40,15,55,0,10,15,15,10,5,40,15,0,40,15,50,0,5,15,15,10,5,35,15,0,40,10
http://statistics.gov.scot/id/statistical-geography/S01006025,S01006025,,,,,,,,45,0,5,15,10,10,5,30,15,0,30,15,45,0,5,10,10,10,10,30,15,0,25,20,45,0,5,15,5,10,10,30,15,0,30,15,45,0,5,15,10,10,5,30,15,0,25,20
http://statistics.gov.scot/id/statistical-geography/S01006026,S01006026,,,,,,,,35,0,5,5,10,5,10,20,15,0,25,10,35,0,5,5,10,10,5,25,10,0,20,15,35,0,5,5,15,5,5,20,15,0,25,10,35,0,5,5,10,5,10,25,10,0,25,10
http://statistics.gov.scot/id/statistical-geography/S01006027,S01006027,,,,,,,,30,0,0,5,10,10,5,25,5,0,25,5,25,0,0,5,5,5,10,20,5,0,20,5,25,0,0,0,5,10,10,15,10,0,20,5,25,0,0,5,5,5,10,15,10,0,20,5
http://statistics.gov.scot/id/statistical-geography/S01006028,S01006028,,,,,,,,20,5,5,5,0,0,5,15,5,0,15,5,20,0,5,5,0,5,5,15,5,0,15,5,20,0,5,10,0,0,5,15,5,0,15,5,15,5,5,5,0,0,0,15,0,0,15,0
http://statistics.gov.scot/id/statistical-geography/S01006029,S01006029,,,,,,,,35,5,10,10,0,10,0,20,15,0,20,15,30,0,10,10,5,5,0,15,15,0,15,15,30,5,10,5,5,5,0,15,15,0,15,15,30,0,5,10,5,5,5,15,15,0,20,10
